factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
IndiDivP,Indicated Annual Dividends to Price Ratio,Valuation,0.05490468634589396,1.1848068236327713,0.9753886499286951,1.1848068236327713,36.0,190.0
SharpeRatio,Sharpe Ratio,Price Momentum,0.043220968404489524,1.1782134445247585,1.2239953385542666,1.1782134445247585,14.0,191.0
GrPftToAst,Gross Profit to Assets,Capital Efficiency,0.0391292268743102,1.1769588074260697,1.0473464137674915,1.1769588074260697,23.0,192.0
PAYOUTRATIO,Payout Ratio,Capital Efficiency,0.034950939148920446,1.1717960111653194,1.2185522836657892,1.1717960111653194,24.0,193.0
NetProfitMargin,Net Profit Margin,Earnings Quality,0.035401609049599214,1.154258351609977,1.291386098923312,1.154258351609977,48.0,194.0
39WRtnLag4W,39W Lagged Return,Price Momentum,0.06007673392722279,1.1528659492065123,1.1504769756371505,1.1528659492065123,15.0,195.0
TTMOverheadtoSales,Trailing 12-Month Overhead/Trailing 12-Month Sales,Historical Growth,0.03252932513726625,1.1294949021725842,0.8168926694403277,1.1294949021725842,52.0,196.0
ShortIntRatio,Short Interest Ratio,Price Momentum,0.05881667441372751,1.1283492223982052,1.4892879217582757,1.1283492223982052,16.0,197.0
LogMktCapCubed,Log of Market Capitalization Cubed,Size,0.0387882826986401,1.120772124895855,1.2032569229890429,1.120772124895855,2.0,198.0
IO_StabofChgHD,Stability of Change in Number of Holders,Price Momentum,0.06726021993863252,1.1135362855083515,1.208071714379062,1.1135362855083515,17.0,199.0
IO_Concentration,Institution Ownership Concentration,Price Momentum,0.030989184332091524,1.0871710764819413,1.3379927426092375,1.0871710764819413,18.0,200.0
BVEV,Adjusted Book to Enterprise Value,Valuation,0.051510909961036244,1.071197367887493,0.9610820163889657,1.071197367887493,37.0,201.0
PTMargin,Pretax Profit Margin,Capital Efficiency,0.027544537757163257,1.0682090172822485,1.2684262545224405,1.0682090172822485,25.0,202.0
IO_Level,Institution Ownership Level,Price Momentum,0.03304794805682154,1.0573725322572431,1.239951879255905,1.0573725322572431,19.0,203.0
AstGrwth,Asset Growth - 1 Year,Capital Efficiency,0.033623544633034186,1.045997715902152,0.96759463741617,1.045997715902152,26.0,204.0
PRatio15To36W,15/36 Week Price Ratio,Price Momentum,0.05336464294512089,1.0384177901631404,0.8996600381920802,1.0384177901631404,20.0,205.0
LogMktCap,Log Market Cap,Size,0.03484587919594295,1.0133120567446317,1.0539388073219644,1.0133120567446317,3.0,206.0
AdjEPSNumRevFY2C,Adj Number of EPS FY2 Revisions,Analyst Expectations,0.028388309173306814,0.9999282668542467,1.1132348768750662,0.9999282668542467,14.0,207.0
IO_ChgofIO_HF,Change of Ownership Level - Hedge Fund,Price Momentum,0.025588979217625818,0.980773423015249,1.1225177271629942,0.980773423015249,21.0,208.0
PM9M,9 Month Price Momentum,Price Momentum,0.05094351770322203,0.9683133461780146,0.9132085985535285,0.9683133461780146,22.0,209.0
6MChgTgtPrc,6M Chg in Target Price,Analyst Expectations,0.04942312359259837,0.9521764537253031,1.0599186963319738,0.9521764537253031,15.0,210.0
NCAP,Net Current Assets to Price Ratio,Valuation,0.042244195477706414,0.9415551943728645,1.092510931249983,0.9415551943728645,38.0,211.0
6MChgTgtPrcGapEMA,Target Price Gap to 6M EMA,Analyst Expectations,0.030715288473896596,0.9396279780393118,1.0040114875630635,0.9396279780393118,16.0,212.0
IO_ChgofNumHD,Change in Number of Holders,Price Momentum,0.04234637572345146,0.9363890655614826,0.9601424965979964,0.9363890655614826,23.0,213.0
WCapToAst,Working Capital to Total Assets,Earnings Quality,0.034720120891200246,0.9216850667281863,0.9808771969919079,0.9216850667281863,49.0,214.0
STO,Share Turnover,Price Momentum,0.03989220108792679,0.9002852468973347,1.0119015900752037,0.9002852468973347,24.0,215.0
InvToAstChg1Y,Year over Year Change of Inventory to Assets,Earnings Quality,0.02102223573729267,0.8954355633367895,1.081266918842468,0.8954355633367895,50.0,216.0
CashToSales,Cash to Sales,Earnings Quality,0.021675620865411194,0.8871721809067693,1.018040181333903,0.8871721809067693,51.0,217.0
3YAvgAnnSalesGrw,3Y Average Annual Sales Growth,Historical Growth,0.04604186895747553,0.8792300794003779,0.9548793672994277,0.8792300794003779,53.0,218.0
AdjEBITDAEV,Adj. EBITDA to Enterprise Value,Valuation,0.053993882898002665,0.8713844995041566,0.8202540097155893,0.8713844995041566,39.0,219.0
MaxRetPayoff,Max Daily Return in the Past 6 Months,Price Momentum,0.018916518430608376,0.8588347924370178,0.7620845867717294,0.8588347924370178,25.0,220.0
PM12M1M,12M - 1M Price Momentum,Price Momentum,0.046936332050018015,0.8392286517101771,0.8430355059570566,0.8392286517101771,26.0,221.0
IO_ChgofIO_AM,Change of Ownership Level - All Managers,Price Momentum,0.017984340508487406,0.8290870115894934,0.8445108113945399,0.8290870115894934,27.0,222.0
ChgSalestoChgEPS,Change of Sales to Change of EPS,Earnings Quality,0.025310042598537752,0.8207676147389935,0.9110716564911931,0.8207676147389935,52.0,223.0
CVVolPrc30D,30 Day Coefficient of Variation of Volume to Price,Price Momentum,0.022159766704410444,0.7727399117968429,0.7400678625747132,0.7727399117968429,28.0,224.0
BuyToSellRecLess3MSMA,Buy-to-Sell Recommendation Ratio Less 3M SMA,Analyst Expectations,0.015799655612041663,0.7666062421464781,0.6580405391516659,0.7666062421464781,17.0,225.0
AdjEPSNumRevFY1C,Adjusted Number of EPS FY1 Revisions,Analyst Expectations,0.01678741544729956,0.7631106996710114,0.9014926966140331,0.7631106996710114,18.0,226.0
10DMACD,10 Day MACD Trend,Price Momentum,0.032592830842734344,0.7565468346596959,0.9536808275988389,0.7565468346596959,29.0,227.0
PM6M,6 Months Price Reversal,Price Momentum,0.022499062954227877,0.7506630325099374,0.7473409821685346,0.7506630325099374,30.0,228.0
6MChgTgtPrcGap,6M Chg in Target Price Gap,Analyst Expectations,0.022448626431284646,0.708326387600976,0.6920066553188573,0.708326387600976,19.0,229.0
Chg1YAmihud,1Y Chg in Amihud,Volatility,0.02201698515438899,0.7069825095947987,0.7524993575203678,0.7069825095947987,8.0,230.0
4To52WPrcOsc,4W to 52W Price Oscillator,Price Momentum,0.03893082318939656,0.6957656686394094,0.6462233798664255,0.6957656686394094,31.0,231.0
EstDiffC,Analyst Earnings Estimate Diffusion,Analyst Expectations,0.015521692504981477,0.6802011293709838,0.6931732236221136,0.6802011293709838,20.0,232.0
RSI26W,26W Relative Price Strength,Price Momentum,0.03951980786707576,0.6750382093388431,0.589426175927551,0.6750382093388431,32.0,233.0
50To200PrcRatio,50 Day to 200 Day Stock Price,Price Momentum,0.038690013835610104,0.6530915952450903,0.5502123729157244,0.6530915952450903,33.0,234.0
stdRR36M,Standardized 36M Residual,Price Momentum,0.02375802554894113,0.6427940732316164,0.680113607846979,0.6427940732316164,34.0,235.0
8WChgFwd12MEPS,8-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,0.021116720802728306,0.6426857495206426,0.7674504620329385,0.6426857495206426,40.0,236.0
IO_BreadthStabHD,Ownership Breadth Stability of Institution Ownership by Holders,Price Momentum,0.022498289321351894,0.632288572997603,0.7556960664422049,0.632288572997603,35.0,237.0
RONA,Return on Net Tangible Assets,Valuation,0.018562129394607885,0.6284388365122314,0.7050274028117395,0.6284388365122314,41.0,238.0
RDInt,Research & Development Intensity,Earnings Quality,0.030242105703033983,0.6164169133696027,0.6024691485893348,0.6164169133696027,53.0,239.0
EBITEstDisp,EBIT Estimate Dispersion,Analyst Expectations,0.013591614886702352,0.6041756223809229,0.6985133279284577,0.6041756223809229,21.0,240.0
Chg4QSalesTrend,Change in Slope of 4-Quarter Trendline through Quarterly Sales,Historical Growth,0.01969800485430273,0.5836994976749451,0.5549540196833029,0.5836994976749451,54.0,241.0
Adj50DVolSig,Adj 50 Day Volume Signal,Volatility,0.015151030781593855,0.5817866442151075,0.6701931355746178,0.5817866442151075,9.0,242.0
IO_BreadthStabBY,Ownership Breadth Stability of Institution Ownership by Buyers,Price Momentum,0.023901438307627698,0.5674268954560564,0.7298710876847402,0.5674268954560564,36.0,243.0
IO_TO,Institution Ownership Turnover,Price Momentum,0.017324630290090237,0.5509198163466535,0.7650824643869718,0.5509198163466535,37.0,244.0
STO_6M,6 Month Average Share Turn Over,Price Momentum,0.025439918638295644,0.5365503328112231,0.6483880757586613,0.5365503328112231,38.0,245.0
60MAVGTTMROA,Normalized ROA,Capital Efficiency,0.01993868198516302,0.5352168670578731,0.586206026383395,0.5352168670578731,27.0,246.0
StdErr180D,180D Price TStat,Price Momentum,0.026480973039071376,0.529430837846537,0.45960594560346724,0.529430837846537,39.0,247.0
IO_ChgofNumBY,Change in Number of Buyers,Price Momentum,0.022357374610945557,0.5210430137858804,0.4505543195936026,0.5210430137858804,40.0,248.0
Chg3YOPM,3Y Chg in Operating Margin,Historical Growth,0.01543254164519392,0.4887741327281832,0.6039208416233879,0.4887741327281832,55.0,249.0
VolAdjRtn12M,Volatility adjusted 12M return,Price Momentum,0.020309386762737303,0.4708593466353149,0.4898422762952734,0.4708593466353149,41.0,250.0
HL52W,52W High Low,Price Momentum,0.02185410890863282,0.4685607193312522,0.4397721917592428,0.4685607193312522,42.0,251.0
PSlopeSERR_26W,26W Price Stat,Price Momentum,0.02429891272932183,0.46707615329716223,0.4410589546889309,0.46707615329716223,43.0,252.0
130DMinRtn,130 Day Minimum Return,Volatility,0.01936993889481098,0.4410768425020466,0.38115092768517833,0.4410768425020466,10.0,253.0
ChgDeprCapex,Change in TTM Depr. to Capex,Earnings Quality,0.007602595070872464,0.43685741740754686,0.4513857170152066,0.43685741740754686,54.0,254.0
14DayRSI,14-Day Relative Strength Index,Price Momentum,0.015715580291069564,0.4236301868871269,0.4182418487858759,0.4236301868871269,44.0,255.0
24MResRtnVar,24M Residual Return Variance,Price Momentum,0.016290262881787587,0.404635003551309,0.3673457906364958,0.404635003551309,45.0,256.0
IO_InvDuration,Investment Duration,Price Momentum,0.014677879237220415,0.40285872645296966,0.4493668571119162,0.40285872645296966,46.0,257.0
SalesAcc,Sales Acceleration,Historical Growth,0.008673351092878923,0.39746154904865044,0.4663856780450274,0.39746154904865044,56.0,258.0
BuyToSellRecLess3MEMA,Buy-to-Sell Recommendation Ratio Less 3M EMA,Analyst Expectations,0.006304129081087684,0.3647568324278014,0.40961335159754153,0.3647568324278014,22.0,259.0
50DVolSig,50 Day Volume Signal,Price Momentum,0.006734419988458251,0.3417348153729952,0.3372274927473513,0.3417348153729952,47.0,260.0
PM1M,1M Price Reversal,Price Momentum,0.009428737630774453,0.30108030544173436,0.31648351052517737,0.30108030544173436,48.0,261.0
RevEstDisp,Revenue Estimate Dispersion,Analyst Expectations,0.007658559230535156,0.2717879452610293,0.2443552705609788,0.2717879452610293,23.0,262.0
ROEStddev20Q,ROE 20 Qtr Standard Deviation,Earnings Quality,0.005240324681507147,0.2277270057595653,0.24577515009073525,0.2277270057595653,55.0,263.0
PM5D,5 Day Price Reversal,Price Momentum,0.005691122351717759,0.21892597993650617,0.203041122203151,0.21892597993650617,49.0,264.0
PrcTo52WH,Closing Price to 52 Week High,Price Momentum,0.005524084567968712,0.2085303304292479,0.21294482506390774,0.2085303304292479,50.0,265.0
Chg1YTurnover,1Y Chg in Share Turnover,Price Momentum,0.0027808598851724042,0.15424561377213775,0.1772973790292205,0.15424561377213775,51.0,266.0
CVVolPrc20D,20 Day Coefficient of Variation of Volume to Price,Price Momentum,-0.00034465283336226893,0.06025270603892445,0.05783303758513834,0.06025270603892445,52.0,267.0
5DMoneyFlowVol,5-Day Money Flow/Volume,Price Momentum,-0.002712041948376709,-0.044377798215365284,-0.045422497094917316,-0.044377798215365284,53.0,268.0
6MAvgChg1MRecC,6M Avg Chg 1M Recommendation,Analyst Expectations,-0.0024436142273116523,-0.053894837513311006,-0.0643349219899159,-0.053894837513311006,24.0,269.0
60MAVGTTMROE,Normalized ROE,Capital Efficiency,-0.010062243921692637,-0.09374866101571544,-0.12320001483715859,-0.09374866101571544,28.0,270.0
5DVolSig,5 Day Volume Signal,Price Momentum,-0.004374849896509492,-0.10391789385960111,-0.11788882050431429,-0.10391789385960111,54.0,271.0
20DStochastic,20-Day Lane's Stochastic Indicator,Price Momentum,-0.00629063159134835,-0.10894834491335804,-0.11576139086542392,-0.10894834491335804,55.0,272.0
4WChgFwd12MEPS,4-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,-0.008747021468268112,-0.13487382476774498,-0.17582152660103373,-0.13487382476774498,42.0,273.0
HL1M,1M Price High - 1M Price Low,Price Momentum,-0.012925837091541048,-0.3021256908090586,-0.30987151042760225,-0.3021256908090586,56.0,274.0
