factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
AdjEBITDAEV,Adj. EBITDA to Enterprise Value,Valuation,0.09437938593660711,1.2121950499847856,1.0873415034020357,1.2121950499847856,33.0,191.0
Chg4QSalesTrend,Change in Slope of 4-Quarter Trendline through Quarterly Sales,Historical Growth,0.04452969644586635,1.2048766130101178,1.1523668639158777,1.2048766130101178,46.0,192.0
Chg3YOCF,3Y Chg in Operating Cash Flow per Share,Historical Growth,0.027749772022175767,1.1936174043478476,1.453969523309241,1.1936174043478476,47.0,193.0
VolAdjRtn12M,Volatility adjusted 12M return,Price Momentum,0.04981305459454721,1.1880463561495835,1.1860936408362697,1.1880463561495835,18.0,194.0
StdErr180D,180D Price TStat,Price Momentum,0.05640165472253433,1.1823740245257832,1.1840895974074084,1.1823740245257832,19.0,195.0
CVVolPrc60D,60 Day Coefficient of Variation of Volume to Price,Price Momentum,0.03523270140384027,1.1797547789263598,1.250550123915699,1.1797547789263598,20.0,196.0
AdjGFP,Adj Growth Flow to Price,Valuation,0.058196746402876975,1.1746721861238656,1.109709514651189,1.1746721861238656,34.0,197.0
NIStab,Net Income Stability,Earnings Quality,0.03885708587905956,1.1271039294016367,1.2932092031470284,1.1271039294016367,47.0,198.0
IO_StabofChgHD,Stability of Change in Number of Holders,Price Momentum,0.03792463504227617,1.1187868347136503,1.3008147995306532,1.1187868347136503,21.0,199.0
Chg3YEPS,3Y Chg in Earnings per Share,Historical Growth,0.029836618189847952,1.1156121784445272,1.0010617080704427,1.1156121784445272,48.0,200.0
50To200PrcRatio,50 Day to 200 Day Stock Price,Price Momentum,0.058420406191707075,1.0957945651370744,1.0819945809593121,1.0957945651370744,22.0,201.0
BVEV,Adjusted Book to Enterprise Value,Valuation,0.051198068036790945,1.0937176009372407,1.0373544554395606,1.0937176009372407,35.0,202.0
OCFP,Operating Cash Flow to Price,Valuation,0.04407503602436291,1.0912839202735614,1.1363830624597842,1.0912839202735614,36.0,203.0
ChgSalesMargin,Sales to Gross Profit Margin Growth,Earnings Quality,0.027205906077221176,1.0890424303187878,0.9754012432093517,1.0890424303187878,48.0,204.0
PRatio15To36W,15/36 Week Price Ratio,Price Momentum,0.05776481364653674,1.0712819068703496,1.0105116916598718,1.0712819068703496,23.0,205.0
RevEstDisp,Revenue Estimate Dispersion,Analyst Expectations,0.03364578232653859,1.065842634223981,1.0366268508749683,1.065842634223981,17.0,206.0
ChgDeprCapex,Change in TTM Depr. to Capex,Earnings Quality,0.023377635628591298,1.0616662572397257,1.32402042125499,1.0616662572397257,49.0,207.0
AdjFwdFCFPC,Adj Forward Free Cash Flow to Price Ratio,Valuation,0.05786008872418957,1.0586216160102622,1.075593060384194,1.0586216160102622,37.0,208.0
Beta60M,60M CAPM Beta,Volatility,0.059686564667594366,1.0522165221503832,1.1831631446121766,1.0522165221503832,7.0,209.0
PSlopeSERR_26W,26W Price Stat,Price Momentum,0.05089465220687828,1.0445768913527134,1.0137701683195859,1.0445768913527134,24.0,210.0
InvToAsset,Asset Adjusted Capital Investments,Earnings Quality,0.025594682540051927,1.0248611799328937,1.12115793600582,1.0248611799328937,50.0,211.0
3YAvgAnnEPSGrw,3Y Average Annual Earnings Growth,Historical Growth,0.02023195207529138,1.019576972540303,1.0937560049397574,1.019576972540303,49.0,212.0
LogMktCapCubed,Log of Market Capitalization Cubed,Size,0.0339587398036616,1.012859444482507,1.1713021474139766,1.012859444482507,3.0,213.0
Alpha12M6MPChg,6M Chg in 12M CAPM Alpha,Price Momentum,0.012201353355070221,1.0055775102575832,0.867094922259016,1.0055775102575832,25.0,214.0
60MAVGTTMROE,Normalized ROE,Capital Efficiency,0.05857221994465989,0.961833403192684,0.8207643780750165,0.961833403192684,27.0,215.0
IO_InvDuration,Investment Duration,Price Momentum,0.03675369188607802,0.9598950735562348,0.9778617904819151,0.9598950735562348,26.0,216.0
IO_TO,Institution Ownership Turnover,Price Momentum,0.02535554327966527,0.9398940554883473,1.0036952008827964,0.9398940554883473,27.0,217.0
IO_BreadthStabBY,Ownership Breadth Stability of Institution Ownership by Buyers,Price Momentum,0.039726809244001515,0.9358290261196281,0.977531754252072,0.9358290261196281,28.0,218.0
GrPftToAst,Gross Profit to Assets,Capital Efficiency,0.025204829824242214,0.9354723681769944,0.916802989328525,0.9354723681769944,28.0,219.0
EBITP,EBIT to Price,Valuation,0.05133492693513353,0.9312727667169061,0.8167886004609455,0.9312727667169061,38.0,220.0
3MSalesMom,3M Momentum in Trailing 12M Sales,Historical Growth,0.026277949414998947,0.9158922961468293,1.2680496911825954,0.9158922961468293,50.0,221.0
IO_BreadthStabHD,Ownership Breadth Stability of Institution Ownership by Holders,Price Momentum,0.04161545169184189,0.9015757610271955,1.0188636479088498,0.9015757610271955,29.0,222.0
IO_Level,Institution Ownership Level,Price Momentum,0.04586320735745031,0.8839035033400102,0.9405978662336785,0.8839035033400102,30.0,223.0
REToAst,Retained Earnings to Total Assets,Earnings Quality,0.04012183339039299,0.8743123097457488,0.7937115990931215,0.8743123097457488,51.0,224.0
BuyToSellRecLess3MSMA,Buy-to-Sell Recommendation Ratio Less 3M SMA,Analyst Expectations,0.01840813014247389,0.8586054335670764,0.8285539638074292,0.8586054335670764,18.0,225.0
RskAdjRS,Risk Adjusted Relative Strength,Price Momentum,0.025933961649988735,0.8569342901779762,0.8926005020767338,0.8569342901779762,31.0,226.0
EPSEstDispFY1C,Analyst Dispersion for FY1 EPS,Analyst Expectations,0.03001286090514199,0.8565255695352839,0.7310289985238376,0.8565255695352839,19.0,227.0
EPSToOCFChg,1Y Chg in EPS to Operating Cash Flow,Earnings Quality,0.019279937182229867,0.8535608986859536,0.6563413072037295,0.8535608986859536,52.0,228.0
STO,Share Turnover,Price Momentum,0.037480981209972786,0.7845281067597542,0.7779094573556145,0.7845281067597542,32.0,229.0
ROEStddev20Q,ROE 20 Qtr Standard Deviation,Earnings Quality,0.024313026194061615,0.778652877732857,0.891322530977319,0.778652877732857,53.0,230.0
FY2OverFY1Growth,Expected Earnings Growth: Fiscal Year 2/Fiscal Year 1,Historical Growth,0.02362848321573141,0.7660203098728964,0.6996045629009693,0.7660203098728964,51.0,231.0
EBITEstDisp,EBIT Estimate Dispersion,Analyst Expectations,0.022503436692946854,0.7633344873230592,0.7620028975121079,0.7633344873230592,20.0,232.0
SalesToEPSChg,1Y Chg in Sales to Earnings,Earnings Quality,0.012906190000004036,0.7600629434046763,0.745455115908364,0.7600629434046763,54.0,233.0
10DMACD,10 Day MACD Trend,Price Momentum,0.031151230164561117,0.7561266526844862,0.8475663363172761,0.7561266526844862,33.0,234.0
InvToAst,Inventory to Assets Ratio,Earnings Quality,0.021056951102344623,0.7357778744608593,0.7598618672579074,0.7357778744608593,55.0,235.0
AnnVol1M,1M Realized Price Volatility,Volatility,0.033767519326213025,0.7336983119548085,0.8755586217573913,0.7336983119548085,8.0,236.0
Chg3YOPM,3Y Chg in Operating Margin,Historical Growth,0.020125721533066354,0.7020725937292172,0.6739364548592717,0.7020725937292172,52.0,237.0
PrcTo52WH,Closing Price to 52 Week High,Price Momentum,0.036893600673761684,0.695205277935833,0.7813592186403028,0.695205277935833,34.0,238.0
3YAvgAnnSalesGrw,3Y Average Annual Sales Growth,Historical Growth,0.018113607038325208,0.6857309584384259,0.724319516928443,0.6857309584384259,53.0,239.0
stdRR36M,Standardized 36M Residual,Price Momentum,0.025023693309846884,0.6750908972539469,0.700026048402972,0.6750908972539469,35.0,240.0
CVVolPrc30D,30 Day Coefficient of Variation of Volume to Price,Price Momentum,0.023358381780358206,0.6625649194323342,0.7170091312293915,0.6625649194323342,36.0,241.0
AstAdjChg3YEPS,3Y Chg in Asset Adjusted EPS,Historical Growth,0.01744445450276033,0.6387395891150093,0.6294546676230438,0.6387395891150093,54.0,242.0
AdjSTO_6M,Adjusted 6 Month Average Share Turn Over,Price Momentum,0.03233261149400679,0.6362714188396577,0.6886448305131537,0.6362714188396577,37.0,243.0
MaxRetPayoff,Max Daily Return in the Past 6 Months,Price Momentum,0.020837333459138296,0.6169371362085762,0.6795424488522507,0.6169371362085762,38.0,244.0
50DVolSig,50 Day Volume Signal,Price Momentum,0.012834560811296969,0.613361707316279,0.660161745627157,0.613361707316279,39.0,245.0
DivToCF,Dividends to Cash Flow,Valuation,0.02954713736431125,0.6095484639397873,0.6090482901431475,0.6095484639397873,39.0,246.0
IndiDivP,Indicated Annual Dividends to Price Ratio,Valuation,0.0262252751192531,0.6081670647366901,0.5388403816431654,0.6081670647366901,40.0,247.0
6MAvgChg1MRecC,6M Avg Chg 1M Recommendation,Analyst Expectations,0.010851162248423085,0.6013178226953263,0.5470531077249466,0.6013178226953263,21.0,248.0
IO_ChgofIO_HF,Change of Ownership Level - Hedge Fund,Price Momentum,0.015064371922991482,0.5857928776746363,0.860249274861367,0.5857928776746363,40.0,249.0
24MResRtnVar,24M Residual Return Variance,Price Momentum,0.029406809403875744,0.5716361433252408,0.5979416682225928,0.5716361433252408,41.0,250.0
IO_ChgofNumBY,Change in Number of Buyers,Price Momentum,0.02091897928718711,0.5653498562275687,0.4377053203203507,0.5653498562275687,42.0,251.0
AstAdjChg3YCF,3Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.016646859631735733,0.5640478836625827,0.5200586213183542,0.5640478836625827,55.0,252.0
SharpeRatio,Sharpe Ratio,Price Momentum,0.030904236806049257,0.5470802023907961,0.5329036743324816,0.5470802023907961,43.0,253.0
Adj50DVolSig,Adj 50 Day Volume Signal,Volatility,0.010411958777181596,0.5287658847764395,0.5667360939882843,0.5287658847764395,9.0,254.0
BuyToSellRecLess3MEMA,Buy-to-Sell Recommendation Ratio Less 3M EMA,Analyst Expectations,0.009159743688925026,0.5089230419388255,0.5168329437406988,0.5089230419388255,22.0,255.0
6MChgTgtPrcGapEMA,Target Price Gap to 6M EMA,Analyst Expectations,0.014539308238785909,0.49545017510952793,0.4772542743440484,0.49545017510952793,23.0,256.0
8WChgFwd12MEPS,8-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,0.015326267640988878,0.4827554419354877,0.5422535343052205,0.4827554419354877,41.0,257.0
6MChgTgtPrcGap,6M Chg in Target Price Gap,Analyst Expectations,0.013564407902959985,0.4709752363629808,0.46702174597162127,0.4709752363629808,24.0,258.0
RONA,Return on Net Tangible Assets,Valuation,0.016553451092094162,0.4606919809339596,0.4784711328690353,0.4606919809339596,42.0,259.0
SalesAcc,Sales Acceleration,Historical Growth,0.009911973912220429,0.44169733471857503,0.5331305967479157,0.44169733471857503,56.0,260.0
CVVolPrc20D,20 Day Coefficient of Variation of Volume to Price,Price Momentum,0.014673697987053647,0.37818348255620043,0.43386326386786683,0.37818348255620043,44.0,261.0
LogTTMSales,Log TTM Sales,Size,0.012813715546255544,0.3427423504300332,0.34297223578631464,0.3427423504300332,4.0,262.0
HL1M,1M Price High - 1M Price Low,Price Momentum,0.01010531467335829,0.30980016753999073,0.3620758595979329,0.30980016753999073,45.0,263.0
IO_ChgofNumHD,Change in Number of Holders,Price Momentum,0.006182289655490836,0.24176016251517665,0.2555984805186349,0.24176016251517665,46.0,264.0
PM1M,1M Price Reversal,Price Momentum,0.00506543669729953,0.20453200645701106,0.20826310588947955,0.20453200645701106,47.0,265.0
130DMinRtn,130 Day Minimum Return,Volatility,0.004951100776498851,0.19727428230633634,0.21581362425017553,0.19727428230633634,10.0,266.0
PrcTo260DL,Closing Price to 260 Day Low,Price Momentum,0.004284316275989797,0.18090197341077155,0.1567733778058594,0.18090197341077155,48.0,267.0
14DayRSI,14-Day Relative Strength Index,Price Momentum,0.0034981074389830447,0.16569123180433398,0.1744833688555619,0.16569123180433398,49.0,268.0
STO_6M,6 Month Average Share Turn Over,Price Momentum,0.00026258238783305465,0.09724870338804661,0.1049873083147391,0.09724870338804661,50.0,269.0
Chg1YTurnover,1Y Chg in Share Turnover,Price Momentum,0.0007540127347209769,0.07625555369898185,0.06670179430911558,0.07625555369898185,51.0,270.0
IO_ChgofIO_AM,Change of Ownership Level - All Managers,Price Momentum,-0.0005767936253893158,0.0010404957421566723,0.0009560395482170445,0.0010404957421566723,52.0,271.0
PM5D,5 Day Price Reversal,Price Momentum,-0.004335064654962473,-0.0053182171374864026,-0.005449769344849055,-0.0053182171374864026,53.0,272.0
5DVolSig,5 Day Volume Signal,Price Momentum,-0.0009572420279490013,-0.007825111675891804,-0.00813558314611446,-0.007825111675891804,54.0,273.0
20DStochastic,20-Day Lane's Stochastic Indicator,Price Momentum,-0.00468558366149574,-0.040724084802470445,-0.04222122062023715,-0.040724084802470445,55.0,274.0
4WChgFwd12MEPS,4-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,-0.006369671445679015,-0.09632711898897768,-0.09566653964973246,-0.09632711898897768,43.0,275.0
Alpha60M,60M CAPM Alpha,Price Momentum,-0.013432530430693479,-0.20507658503825515,-0.3078291160479122,-0.20507658503825515,56.0,276.0
5DMoneyFlowVol,5-Day Money Flow/Volume,Price Momentum,-0.008691087353675186,-0.25546347444600737,-0.28224983172295376,-0.25546347444600737,57.0,277.0
