style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Capital Efficiency,Earnings Quality,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
factor_weight,,,,,0.059073320426603355,0.12144838610526651,0.025572535022347066,0.06512687691246523,0.00949236008476596,0.22462604683583082,0.03682605618179807,0.22093656600974726,0.04,0.19689785242117552,0.9999999999999998
factor,,,,,Rev3MFY1C,RevMagFY1C,TobinQ,SalesToEPSChg,6MTTMSalesMom,SalesAcc,52WSlope,PM6M,CashEV,90DCV,AGG
355,2026-03-31,600900 CH Equity,CNE000001G87,25954101W,,-0.011627906976744186,-0.02631578947368421,,,,-0.011904761904761904,0.03225806451612903,,,0.004603428585514484
356,2026-03-31,600901 CH Equity,CNE100002SX5,32661601W,,,-0.02631578947368421,,,,,-0.03333333333333333,,,-0.00803751364828141
357,2026-03-31,600905 CH Equity,CNE1000051F2,34768301W,-0.010752688172043012,-0.011627906976744186,,,,,,,,,-0.0020473875299421946
358,2026-03-31,600909 CH Equity,CNE100002GR2,32297801W,,,,,,,,-0.03333333333333333,,0.009900990099009901,-0.005415068512986537
359,2026-03-31,600919 CH Equity,CNE100002G76,32205501W,-0.010752688172043012,,,,,,,,,,-0.0006351969938344447
360,2026-03-31,600926 CH Equity,CNE100002GQ4,32272701W,-0.010752688172043012,,,,-0.01020408163265306,,,-0.03333333333333333,,,-0.008096610011350843
361,2026-03-31,600938 CH Equity,CNE100005980,14254006W,,,-0.02631578947368421,,,0.012987012987012988,0.005813953488372093,,,,0.002458364917322972
362,2026-03-31,600941 CH Equity,CNE1000055G1,06566206W,,,0.02564102564102564,,,,,0.03225806451612903,0.02857142857142857,-0.010101010101010102,0.006936681973212107
363,2026-03-31,600958 CH Equity,CNE100001ZV6,31943401W,0.010638297872340425,,,,0.009900990099009901,,,0.03225806451612903,,,0.00784940934253635
364,2026-03-31,600970 CH Equity,CNE000001LS3,27276801W,,,,,,,,,,,0.0
365,2026-03-31,600985 CH Equity,CNE000001HH4,32942101W,-0.010752688172043012,-0.011627906976744186,,0.01818181818181818,-0.01020408163265306,,-0.011904761904761904,,,-0.010101010101010102,-0.0033873959392707706
366,2026-03-31,600988 CH Equity,CNE000001H94,27038901W,0.010638297872340425,0.011494252873563218,,,,,,,,,0.0020243980399864935
367,2026-03-31,600989 CH Equity,CNE100003LF5,33190101W,,,,,0.009900990099009901,0.012987012987012988,,,,,0.0030112051506938266
368,2026-03-31,600998 CH Equity,CNE100000W45,29569301W,,,,,,,,,,,0.0
369,2026-03-31,600999 CH Equity,CNE100000HK9,29316901W,,,,,,,,,,-0.010101010101010102,-0.0019888671961734903
370,2026-03-31,601006 CH Equity,CNE000001NG4,27832101W,0.010638297872340425,0.011494252873563218,,,,,-0.011904761904761904,,0.02857142857142857,,0.002728849752107945
371,2026-03-31,601009 CH Equity,CNE100000627,28587601W,-0.010752688172043012,,,,-0.01020408163265306,,,,,,-0.0007320578110259341
372,2026-03-31,601012 CH Equity,CNE100001FR6,31216901W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,,,,,,-0.00195340376672669
373,2026-03-31,601021 CH Equity,CNE100001V45,31888401W,-0.010752688172043012,-0.011627906976744186,,,,,,,,,-0.0020473875299421946
374,2026-03-31,601058 CH Equity,CNE1000015F7,29815401W,-0.010752688172043012,,,,,,,,,,-0.0006351969938344447
375,2026-03-31,601066 CH Equity,CNE1000031T5,32298603W,-0.010752688172043012,,-0.02631578947368421,,0.009900990099009901,,,,,,-0.0012141746785754419
376,2026-03-31,601077 CH Equity,CNE100003NZ9,29631103W,,,0.02564102564102564,,,,,-0.03333333333333333,,,-0.006708846174110881
377,2026-03-31,601088 CH Equity,CNE100000767,27315302W,,-0.011627906976744186,,,-0.01020408163265306,,0.005813953488372093,,,-0.010101010101010102,-0.003283813571671578
378,2026-03-31,601099 CH Equity,CNE1000008V9,28774601W,0.010638297872340425,,-0.02631578947368421,,,,,,,,-4.452186895008306e-05
379,2026-03-31,601100 CH Equity,CNE1000019R4,30319201W,,,,,,0.012987012987012988,0.005813953488372093,,,,0.0031313263652794736
380,2026-03-31,601108 CH Equity,CNE100002V44,32572501W,,,,,,,,-0.03333333333333333,,,-0.0073645522003249085
381,2026-03-31,601111 CH Equity,CNE000001NN0,27146702W,-0.010752688172043012,-0.011627906976744186,,,,,,,,,-0.0020473875299421946
382,2026-03-31,601117 CH Equity,CNE100000KC0,29361201W,,,,,,,,,0.02857142857142857,,0.001142857142857143
383,2026-03-31,601127 CH Equity,CNE1000028B9,32180201W,0.010638297872340425,0.011494252873563218,,,-0.01020408163265306,,,0.03225806451612903,,0.009900990099009901,0.011004006910447802
384,2026-03-31,601128 CH Equity,CNE100002RJ6,32256201W,,,,,,,,,,-0.010101010101010102,-0.0019888671961734903
385,2026-03-31,601136 CH Equity,CNE100005VG7,35505501W,,,-0.02631578947368421,,-0.01020408163265306,,,,,,-0.0007698222651479911
386,2026-03-31,601138 CH Equity,CNE1000031P3,32738601W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
387,2026-03-31,601162 CH Equity,CNE100003F43,32806701W,,,-0.02631578947368421,,,,,0.03225806451612903,,0.009900990099009901,0.008403508239696296
388,2026-03-31,601166 CH Equity,CNE000001QZ7,28248301W,,,0.02564102564102564,,,,,0.03225806451612903,,,0.007782692026528455
389,2026-03-31,601168 CH Equity,CNE100000619,28541101W,0.010638297872340425,0.011494252873563218,,0.01818181818181818,,,,,,,0.0032085230747585887
390,2026-03-31,601169 CH Equity,CNE100000734,28610901W,0.010638297872340425,,0.02564102564102564,,,,,0.03225806451612903,,-0.010101010101010102,0.006422264409361383
391,2026-03-31,601179 CH Equity,CNE100000KW8,29372801W,,-0.011627906976744186,,,,,,,,0.009900990099009901,0.0005372931512306214
392,2026-03-31,601186 CH Equity,CNE1000009T1,28841402W,,,,,,,-0.011904761904761904,,,-0.010101010101010102,-0.0024272726269091815
393,2026-03-31,601198 CH Equity,CNE100002177,31928401W,,,-0.02631578947368421,,0.009900990099009901,,,-0.03333333333333333,,0.009900990099009901,-0.005994046197727534
394,2026-03-31,601211 CH Equity,CNE1000022F3,31995701W,-0.010752688172043012,,,,0.009900990099009901,,,,,,-0.0005412132306189402
395,2026-03-31,601212 CH Equity,CNE100002RP3,32355301W,,,,0.01818181818181818,,0.012987012987012988,,,,0.009900990099009901,0.006050830109588789
396,2026-03-31,601216 CH Equity,CNE1000010F8,29686701W,,,,,-0.01020408163265306,-0.013333333333333334,-0.011904761904761904,,,,-0.0035302802057382587
397,2026-03-31,601225 CH Equity,CNE100001T64,31705701W,,-0.011627906976744186,,,-0.01020408163265306,-0.013333333333333334,,,,-0.010101010101010102,-0.006492932507283808
398,2026-03-31,601229 CH Equity,CNE100002FM5,32288601W,-0.010752688172043012,,0.02564102564102564,,,,,,,,2.0509032379582566e-05
399,2026-03-31,601231 CH Equity,CNE100001BZ8,31164401W,,,,,,,,,,0.009900990099009901,0.0019494836873383715
400,2026-03-31,601233 CH Equity,CNE1000012X7,29730101W,,,,-0.018867924528301886,-0.01020408163265306,-0.013333333333333334,,,,0.009900990099009901,-0.0023712000860125963
401,2026-03-31,601238 CH Equity,CNE100001NQ2,29526303W,0.010638297872340425,0.011494252873563218,0.02564102564102564,,0.009900990099009901,,,,0.02857142857142857,,0.0039169449722731686
402,2026-03-31,601288 CH Equity,CNE100000RJ0,26978301W,,,,,,,,,,0.009900990099009901,0.0019494836873383715
403,2026-03-31,601318 CH Equity,CNE000001R84,16070902W,,,,,,,,-0.03333333333333333,,0.009900990099009901,-0.005415068512986537
404,2026-03-31,601319 CH Equity,CNE100003F27,31421406W,0.010638297872340425,,,,-0.01020408163265306,,,-0.03333333333333333,,0.009900990099009901,-0.004883489751171608
405,2026-03-31,601328 CH Equity,CNE1000000S2,26746202W,,,0.02564102564102564,,,,,,,,0.0006557060262140273
406,2026-03-31,601336 CH Equity,CNE1000019Y0,31039501W,0.010638297872340425,,-0.02631578947368421,,-0.01020408163265306,,,-0.03333333333333333,,0.009900990099009901,-0.005556451199128109
407,2026-03-31,601360 CH Equity,CNE100002RZ2,18671701W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,,-0.011904761904761904,,,,-0.0023918091974623815
408,2026-03-31,601377 CH Equity,CNE100000V95,29537901W,,,,,0.009900990099009901,,,,,,9.398376321550456e-05
409,2026-03-31,601390 CH Equity,CNE100000866,28731101W,0.010638297872340425,0.011494252873563218,,,,,-0.011904761904761904,,0.02857142857142857,-0.010101010101010102,0.0007399825559344548
410,2026-03-31,601398 CH Equity,CNE000001P37,27937802W,,,,,,,,,,,0.0
411,2026-03-31,601456 CH Equity,CNE1000041D8,32001602W,,,,,0.009900990099009901,,,0.03225806451612903,,,0.007220969763529932
412,2026-03-31,601555 CH Equity,CNE1000019P8,31039601W,0.010638297872340425,,,,0.009900990099009901,,,,,,0.0007224233422219232
413,2026-03-31,601567 CH Equity,CNE100001567,29812601W,,,,,-0.01020408163265306,-0.013333333333333334,-0.011904761904761904,,,,-0.0035302802057382587
414,2026-03-31,601577 CH Equity,CNE100003F50,32832601W,-0.010752688172043012,,,,,,,-0.03333333333333333,,,-0.007999749194159354
415,2026-03-31,601600 CH Equity,CNE1000000T0,14635202W,,,,,,-0.013333333333333334,,,,,-0.0029950139578110778
416,2026-03-31,601601 CH Equity,CNE1000008M8,28768601W,0.010638297872340425,,,,,,,-0.03333333333333333,,0.009900990099009901,-0.004786628933980118
417,2026-03-31,601607 CH Equity,CNE000000C82,26012601W,0.010638297872340425,0.011494252873563218,,,,,,,,,0.0020243980399864935
418,2026-03-31,601611 CH Equity,CNE100002896,32174201W,,,,,-0.01020408163265306,-0.013333333333333334,,,,0.009900990099009901,-0.0011423910876641958
419,2026-03-31,601615 CH Equity,CNE100003HQ0,33080601W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,,0.005813953488372093,,-0.02857142857142857,0.009900990099009901,-0.0009326722444443102
420,2026-03-31,601618 CH Equity,CNE100000FX6,29267601W,-0.010752688172043012,,,,,,-0.011904761904761904,,0.02857142857142857,,6.925471828700684e-05
421,2026-03-31,601628 CH Equity,CNE000001Q93,25950302W,-0.010752688172043012,,-0.02631578947368421,,-0.01020408163265306,,,-0.03333333333333333,,0.009900990099009901,-0.006820087771968973
422,2026-03-31,601658 CH Equity,CNE100003PZ4,32249402W,,,,,,,,0.03225806451612903,,,0.007126986000314427
423,2026-03-31,601665 CH Equity,CNE100005154,34857501W,0.010638297872340425,,,,,,,,,,0.0006284395790064187
424,2026-03-31,601668 CH Equity,CNE100000F46,29243101W,,,,,,,-0.011904761904761904,,0.02857142857142857,-0.010101010101010102,-0.0012844154840520386
425,2026-03-31,601669 CH Equity,CNE1000017G1,30319701W,,,,,,,,,,,0.0
426,2026-03-31,601688 CH Equity,CNE100000LQ8,29404801W,,,,,-0.01020408163265306,,,,,,-9.686081719148938e-05
427,2026-03-31,601689 CH Equity,CNE1000023J3,31939401W,,,-0.02631578947368421,,-0.01020408163265306,,,-0.03333333333333333,-0.02857142857142857,,-0.009277231608330043
428,2026-03-31,601696 CH Equity,CNE100003R64,33709101W,,,-0.02631578947368421,,,,,0.03225806451612903,,0.009900990099009901,0.008403508239696296
429,2026-03-31,601698 CH Equity,CNE100003PX9,33276601W,,,-0.02631578947368421,,,,,-0.03333333333333333,-0.02857142857142857,0.009900990099009901,-0.007230887103800182
430,2026-03-31,601699 CH Equity,CNE000001NT7,27871801W,,,0.02564102564102564,,,-0.013333333333333334,,,0.02857142857142857,,-0.0011964507887399075
431,2026-03-31,601717 CH Equity,CNE100000S58,29504101W,0.010638297872340425,0.011494252873563218,,,,0.012987012987012988,0.005813953488372093,,,-0.010101010101010102,0.003166857209092477
432,2026-03-31,601727 CH Equity,CNE100000D55,27283602W,,,,,,,,,0.02857142857142857,-0.010101010101010102,-0.0008460100533163473
433,2026-03-31,601728 CH Equity,CNE100004QG0,25433805W,,,0.02564102564102564,,,,,0.03225806451612903,0.02857142857142857,,0.008925549169385597
434,2026-03-31,601766 CH Equity,CNE100000CP9,28945301W,0.010638297872340425,0.011494252873563218,,,,,-0.011904761904761904,,0.02857142857142857,,0.002728849752107945
435,2026-03-31,601777 CH Equity,CNE100000X10,29587201W,,,,,0.009900990099009901,,,,-0.02857142857142857,,-0.0010488733796416383
436,2026-03-31,601788 CH Equity,CNE100000FD8,29246801W,,,,,,,,0.03225806451612903,,,0.007126986000314427
437,2026-03-31,601799 CH Equity,CNE1000011H2,29652801W,,,,,,,,,,,0.0
438,2026-03-31,601800 CH Equity,CNE100001FN5,28200502W,,,,,,,-0.011904761904761904,,,-0.010101010101010102,-0.0024272726269091815
439,2026-03-31,601816 CH Equity,CNE100003RV9,33678201W,,,,,,,-0.011904761904761904,,-0.02857142857142857,-0.010101010101010102,-0.0035701297697663245
440,2026-03-31,601818 CH Equity,CNE100000SL4,26978401W,,,0.02564102564102564,,-0.01020408163265306,,,0.03225806451612903,,-0.010101010101010102,0.005696964013163475
441,2026-03-31,601825 CH Equity,CNE100004QD7,31861901W,,,,,-0.01020408163265306,,,,,,-9.686081719148938e-05
442,2026-03-31,601838 CH Equity,CNE100002SN6,32652701W,,,,,,,,,,,0.0
443,2026-03-31,601857 CH Equity,CNE1000007Q1,13387003W,,,,,,,,,,,0.0
444,2026-03-31,601865 CH Equity,,32076303W,,,,0.01818181818181818,,0.012987012987012988,-0.011904761904761904,,,,0.0036629409915147257
445,2026-03-31,601868 CH Equity,CNE100004QL0,32082704W,,,,,,,-0.011904761904761904,,,-0.010101010101010102,-0.0024272726269091815
446,2026-03-31,601872 CH Equity,CNE000001PQ8,28153901W,,0.011494252873563218,-0.02631578947368421,,0.009900990099009901,0.012987012987012988,0.005813953488372093,,-0.02857142857142857,0.009900990099009901,0.00475493368599978
447,2026-03-31,601877 CH Equity,CNE100000KD8,29373001W,,,,,,-0.013333333333333334,,,,,-0.0029950139578110778
448,2026-03-31,601878 CH Equity,CNE100002R65,32478801W,,,,,0.009900990099009901,,,,,-0.010101010101010102,-0.0018948834329579856
449,2026-03-31,601881 CH Equity,CNE100002FG7,31539405W,,,,,0.009900990099009901,,,0.03225806451612903,,,0.007220969763529932
450,2026-03-31,601888 CH Equity,CNE100000G29,29278401W,0.010638297872340425,0.011494252873563218,,,,,,,,0.009900990099009901,0.003973881727324865
451,2026-03-31,601899 CH Equity,CNE100000B24,25954302W,0.010638297872340425,0.011494252873563218,,,,,0.005813953488372093,,,,0.002238503017787645
452,2026-03-31,601901 CH Equity,CNE1000015Y8,29838601W,,,,,0.009900990099009901,,,,,-0.010101010101010102,-0.0018948834329579856
453,2026-03-31,601919 CH Equity,CNE100000601,27324002W,-0.010752688172043012,,,,-0.01020408163265306,-0.013333333333333334,-0.011904761904761904,,0.02857142857142857,-0.010101010101010102,-0.00501148725288905
454,2026-03-31,601933 CH Equity,CNE100000XX9,29598701W,,,,0.01818181818181818,,,,,,0.009900990099009901,0.0031336087221104664
455,2026-03-31,601939 CH Equity,CNE100000742,27436402W,,,,,,,,,,,0.0
456,2026-03-31,601958 CH Equity,CNE1000009Y1,28865301W,,,,,,,,,,0.009900990099009901,0.0019494836873383715
457,2026-03-31,601985 CH Equity,CNE1000022N7,31983201W,,0.011494252873563218,,,,,,0.03225806451612903,,,0.008522944461294502
458,2026-03-31,601988 CH Equity,CNE000001N05,26746102W,,,0.02564102564102564,,,,,,,,0.0006557060262140273
459,2026-03-31,601990 CH Equity,CNE1000031R9,32741601W,,,-0.02631578947368421,,,,,,,-0.010101010101010102,-0.002661828644129992
460,2026-03-31,601991 CH Equity,CNE000001Q02,21350202W,0.010638297872340425,,,,,,0.005813953488372093,,,,0.0008425445568075703
461,2026-03-31,601995 CH Equity,CNE1000048J0,32067606W,,,-0.02631578947368421,,,,,,,,-0.0006729614479565018
462,2026-03-31,601998 CH Equity,CNE1000000R4,28445801W,0.010638297872340425,,0.02564102564102564,,-0.01020408163265306,,,,,,0.0011872847880289566
463,2026-03-31,603019 CH Equity,CNE100001TW7,31862501W,,,,,0.009900990099009901,,0.005813953488372093,,,,0.0003080887410166561
464,2026-03-31,603119 CH Equity,CNE100006M74,35806301W,,-0.011627906976744186,,,-0.01020408163265306,-0.013333333333333334,0.005813953488372093,,-0.02857142857142857,,-0.005432817476166308
465,2026-03-31,603160 CH Equity,CNE100002G84,32266101W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,0.012987012987012988,,,,-0.010101010101010102,-0.0010250495754218583
466,2026-03-31,603179 CH Equity,CNE100002YB9,32373801W,,-0.011627906976744186,-0.02631578947368421,,,,,-0.03333333333333333,-0.02857142857142857,0.009900990099009901,-0.008643077639907931
467,2026-03-31,603195 CH Equity,CNE100003RL0,33688901W,,,,,-0.01020408163265306,,-0.011904761904761904,,,-0.010101010101010102,-0.002524133444100671
468,2026-03-31,603228 CH Equity,CNE100002FZ7,32325201W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
469,2026-03-31,603259 CH Equity,CNE1000031K4,32714001W,0.010638297872340425,0.011494252873563218,,,,,0.005813953488372093,,,,0.002238503017787645
470,2026-03-31,603260 CH Equity,CNE100002V10,32572201W,,,,-0.018867924528301886,-0.01020408163265306,-0.013333333333333334,-0.011904761904761904,,,-0.010101010101010102,-0.006747956400260149
471,2026-03-31,603288 CH Equity,CNE100001SL2,31713601W,,,-0.02631578947368421,,,,,,,-0.010101010101010102,-0.002661828644129992
472,2026-03-31,603290 CH Equity,CNE100003RN6,33688801W,,,,,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,,0.0032253101284949784
473,2026-03-31,603296 CH Equity,CNE100006M82,35777801W,,,,0.01818181818181818,0.009900990099009901,-0.013333333333333334,0.005813953488372093,,,-0.010101010101010102,-0.003491667378195817
474,2026-03-31,603298 CH Equity,CNE100002FY0,32317601W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
475,2026-03-31,603338 CH Equity,CNE1000023M7,31944801W,,,,,-0.01020408163265306,,0.005813953488372093,,,,0.0001172441606096622
476,2026-03-31,603345 CH Equity,CNE100002YQ7,32356401W,,,,,,,0.005813953488372093,,,0.009900990099009901,0.002163588665139523
477,2026-03-31,603369 CH Equity,CNE100001TH8,31795301W,,,,,-0.01020408163265306,-0.013333333333333334,-0.011904761904761904,,,,-0.0035302802057382587
478,2026-03-31,603392 CH Equity,CNE100004090,33814901W,,,,,,,-0.011904761904761904,,,,-0.00043840543073569137
479,2026-03-31,603486 CH Equity,CNE1000031N8,32732601W,-0.010752688172043012,-0.011627906976744186,-0.02631578947368421,,0.009900990099009901,,,0.03225806451612903,,,0.004500620785631236
480,2026-03-31,603501 CH Equity,CNE100002XM8,32414701W,,,,,,,-0.011904761904761904,,,-0.010101010101010102,-0.0024272726269091815
481,2026-03-31,603516 CH Equity,CNE100002SP1,32649601W,,,,0.01818181818181818,-0.01020408163265306,,0.005813953488372093,,,,0.0013013691953817571
482,2026-03-31,603568 CH Equity,CNE1000023N5,31977701W,,,,,-0.01020408163265306,0.012987012987012988,,,,,0.002820360570286833
483,2026-03-31,603596 CH Equity,CNE1000030Y7,32709701W,,,,,,,,,,,0.0
484,2026-03-31,603605 CH Equity,CNE100002TP9,32595101W,,,-0.02631578947368421,,-0.01020408163265306,,,,,,-0.0007698222651479911
485,2026-03-31,603606 CH Equity,CNE100001T23,31851701W,-0.010752688172043012,-0.011627906976744186,,,-0.01020408163265306,-0.013333333333333334,0.005813953488372093,,,,-0.00492515732714361
486,2026-03-31,603659 CH Equity,CNE100002TX3,32579001W,0.010638297872340425,0.011494252873563218,,,0.009900990099009901,,,,,-0.010101010101010102,0.00012951460702850773
487,2026-03-31,603799 CH Equity,CNE100001VW3,31912901W,0.010638297872340425,0.011494252873563218,,,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,,0.0052497081684814715
488,2026-03-31,603806 CH Equity,CNE100001VX1,31833601W,0.010638297872340425,,,0.01818181818181818,,,,,,,0.0018125646137785137
489,2026-03-31,603816 CH Equity,CNE100002GF7,32265001W,,,,,0.009900990099009901,,,,,,9.398376321550456e-05
490,2026-03-31,603885 CH Equity,CNE100001ZY0,31970801W,,,,,,,,,,,0.0
491,2026-03-31,603893 CH Equity,CNE100003RK2,33774001W,,,,,,-0.013333333333333334,0.005813953488372093,,,-0.010101010101010102,-0.004769776176183417
492,2026-03-31,603939 CH Equity,CNE100001TS5,31925501W,,,0.02564102564102564,,,,,,,,0.0006557060262140273
493,2026-03-31,603979 CH Equity,CNE1000022P2,31999701W,0.010638297872340425,,,,,,0.005813953488372093,,,,0.0008425445568075703
494,2026-03-31,603986 CH Equity,CNE1000030S9,32212201W,,,,-0.018867924528301886,,,0.005813953488372093,,,0.009900990099009901,0.0009347796667911225
495,2026-03-31,603993 CH Equity,CNE100001NR0,28453202W,0.010638297872340425,0.011494252873563218,,,-0.01020408163265306,,0.005813953488372093,,,,0.0021416422005961556
496,2026-03-31,605117 CH Equity,CNE1000052S3,34754501W,,,,,-0.01020408163265306,-0.013333333333333334,0.005813953488372093,,,,-0.0028777697972014156
497,2026-03-31,605499 CH Equity,CNE100005576,34875601W,,,-0.02631578947368421,,,,0.005813953488372093,,,,-0.0004588564701553502
498,2026-03-31,688002 CH Equity,CNE100003MX6,33290501W,0.010638297872340425,0.011494252873563218,,,,,0.005813953488372093,,,0.009900990099009901,0.004187986705126016
499,2026-03-31,688008 CH Equity,CNE100003MN7,34655901W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
500,2026-03-31,688009 CH Equity,CNE100003MP2,32016904W,,,,,,,-0.011904761904761904,,,-0.010101010101010102,-0.0024272726269091815
501,2026-03-31,688012 CH Equity,CNE100003MM9,33303201W,,,,,-0.01020408163265306,,0.005813953488372093,,,,0.0001172441606096622
502,2026-03-31,688019 CH Equity,CNE100003ML1,33304501W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
503,2026-03-31,688036 CH Equity,CNE100003P74,33374501W,-0.010752688172043012,-0.011627906976744186,,,,0.012987012987012988,-0.011904761904761904,,,,0.0004314284268004361
504,2026-03-31,688037 CH Equity,CNE100005X23,33665101W,,,,0.01818181818181818,,-0.013333333333333334,0.005813953488372093,,,0.009900990099009901,0.00035269974210054024
505,2026-03-31,688041 CH Equity,CNE100005PT2,35397101W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
506,2026-03-31,688047 CH Equity,CNE100005QH5,35346801W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,-0.013333333333333334,0.005813953488372093,,,,-0.004734312746736616
507,2026-03-31,688065 CH Equity,CNE100004447,18769301W,,,,,-0.01020408163265306,-0.013333333333333334,,,,,-0.003091874775002567
508,2026-03-31,688072 CH Equity,CNE100005998,35309601W,0.010638297872340425,0.011494252873563218,,,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,,0.0052497081684814715
509,2026-03-31,688082 CH Equity,CNE100004ZD8,35106701W,,,,,-0.01020408163265306,-0.013333333333333334,0.005813953488372093,,,,-0.0028777697972014156
510,2026-03-31,688099 CH Equity,CNE100003LZ3,33319901W,,,,,,,,,,-0.010101010101010102,-0.0019888671961734903
511,2026-03-31,688110 CH Equity,CNE1000055X6,35143501W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
512,2026-03-31,688111 CH Equity,CNE100003PM2,33547701W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
513,2026-03-31,688120 CH Equity,CNE100005QL7,35344301W,,,,,-0.01020408163265306,,0.005813953488372093,,,,0.0001172441606096622
514,2026-03-31,688122 CH Equity,CNE100003MF3,33282901W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
515,2026-03-31,688126 CH Equity,CNE1000040F5,33825701W,,0.011494252873563218,,,,,,,,,0.0013959584609800747
516,2026-03-31,688169 CH Equity,CNE100003R80,33730101W,-0.010752688172043012,-0.011627906976744186,,,0.009900990099009901,,,0.03225806451612903,,,0.005173582233587737
517,2026-03-31,688180 CH Equity,CNE1000041Z1,33015805W,-0.010752688172043012,-0.011627906976744186,,,,,0.005813953488372093,,,,-0.0018332825521410433
518,2026-03-31,688183 CH Equity,CNE100005428,34709601W,0.010638297872340425,0.011494252873563218,,-0.018867924528301886,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,,0.004020899170133071
519,2026-03-31,688187 CH Equity,CNE100004QK2,28208205W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
520,2026-03-31,688188 CH Equity,CNE100003LY6,33321201W,,,,,,,,,,,0.0
521,2026-03-31,688213 CH Equity,CNE100005QT0,35343101W,,,,,-0.01020408163265306,-0.013333333333333334,,,,-0.010101010101010102,-0.005080741971176058
522,2026-03-31,688220 CH Equity,CNE100005RF7,35190301W,,,,,,,,,,,0.0
523,2026-03-31,688223 CH Equity,CNE100005R96,35201601W,-0.010752688172043012,-0.011627906976744186,,0.01818181818181818,,,-0.011904761904761904,,,,-0.0013016679259057911
524,2026-03-31,688234 CH Equity,CNE100005RH3,35188401W,,0.011494252873563218,,0.01818181818181818,-0.01020408163265306,,0.005813953488372093,,,,0.002697327656361832
525,2026-03-31,688235 CH Equity,CNE100005XT6,02637605W,,0.011494252873563218,,,,,0.005813953488372093,,,,0.0016100634387812263
526,2026-03-31,688249 CH Equity,CNE1000060L1,35660501W,,,,-0.018867924528301886,,,,,,,-0.0012288089983484005
527,2026-03-31,688271 CH Equity,CNE100005PN5,35426501W,,,,,,,0.005813953488372093,,,,0.00021410497780115158
528,2026-03-31,688303 CH Equity,CNE100004P24,34971101W,-0.010752688172043012,-0.011627906976744186,,0.01818181818181818,,0.012987012987012988,,,,,0.0020539588923082224
529,2026-03-31,688331 CH Equity,CNE100005B03,34408204W,0.010638297872340425,0.011494252873563218,,,,,0.005813953488372093,,,,0.002238503017787645
530,2026-03-31,688347 CH Equity,CNE100006M90,31849305W,,,,0.01818181818181818,0.009900990099009901,,0.005813953488372093,,,,0.0014922137757887512
531,2026-03-31,688361 CH Equity,CNE100005ZD5,35673901W,,-0.011627906976744186,,-0.018867924528301886,,-0.013333333333333334,0.005813953488372093,,,0.009900990099009901,-0.0034724248271277053
532,2026-03-31,688375 CH Equity,CNE100005Q55,35398201W,,,,,,0.012987012987012988,0.005813953488372093,,,0.009900990099009901,0.005080810052617846
533,2026-03-31,688385 CH Equity,CNE100004PL2,24796905W,,,,,0.009900990099009901,,0.005813953488372093,,,0.009900990099009901,0.0022575724283550275
534,2026-03-31,688387 CH Equity,CNE100005P31,35460701W,-0.010752688172043012,-0.011627906976744186,,,,,,,,0.009900990099009901,-9.790384260382329e-05
535,2026-03-31,688396 CH Equity,CNE100003S06,33738301W,,,,,,,,,,,0.0
536,2026-03-31,688469 CH Equity,CNE1000060N7,35665701W,,-0.011627906976744186,,,,0.012987012987012988,,,,,0.0015050308513705722
537,2026-03-31,688472 CH Equity,CNE100006KH6,35692601W,-0.010752688172043012,,,,,,,,,,-0.0006351969938344447
538,2026-03-31,688498 CH Equity,CNE100005VF9,35528101W,0.010638297872340425,0.011494252873563218,,0.01818181818181818,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,0.009900990099009901,0.008383316890591939
539,2026-03-31,688521 CH Equity,CNE100004413,33929301W,,-0.011627906976744186,,,0.009900990099009901,0.012987012987012988,0.005813953488372093,,,0.009900990099009901,0.0037626032797255997
540,2026-03-31,688525 CH Equity,CNE100005VN3,35555001W,-0.010752688172043012,-0.011627906976744186,,-0.018867924528301886,,0.012987012987012988,0.005813953488372093,,,0.009900990099009901,0.00180461352432725
541,2026-03-31,688538 CH Equity,CNE1000051N6,34878601W,,,,,-0.01020408163265306,,-0.011904761904761904,,,-0.010101010101010102,-0.002524133444100671
