style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,Volatility,MP
factor_weight,,,,,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,1.0
factor,,,,,6MChgTgtPrcGapEMA,EPSNumRevFY1C,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,AdjIntCov,IntCovRatio,ShareChg,AdjAccruals,AssetTurn,CapExToSales,DepToCapex,ETO,InvToAsset,InvToAstChg1Y,ROAStddev20Q,ROEStddev20Q,SalesToEPSChg,SalesToInvCap,UnexpectedRecChg,3YAvgAnnSalesGrw,DIVIDENDGROWTH,DivperShareGrowth,50DVolSig,STO_6M,OCFEV,90DCV,Beta60M,AGG
179,2026-06-30,300255 CH Equity,CNE1000016C2,29867201W,,,,,,,,,0.008771929824561403,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,-0.020833333333333332,,,,0.003355704697986577,-0.01282051282051282,,-0.009900990099009901,-0.002186081571272225
180,2026-06-30,300274 CH Equity,CNE1000018M7,30639201W,-0.007633587786259542,-0.010869565217391304,,,,,,,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,,,0.0025,0.000620736029085208
181,2026-06-30,300308 CH Equity,CNE100001CY9,31216101W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.00281116461662397
182,2026-06-30,300316 CH Equity,CNE100001DJ8,31255301W,,,-0.010638297872340425,,-0.00980392156862745,,,,,,,,,,,,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,,,0.0025,-0.002649283678380154
183,2026-06-30,300339 CH Equity,CNE100001JT4,31306901W,,,,,,,,,,0.006578947368421052,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,0.0024081184930107983
184,2026-06-30,300346 CH Equity,CNE100001K48,31336701W,,,,,,-0.011627906976744186,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,-0.0001849975625110685
185,2026-06-30,300347 CH Equity,CNE100001KV8,31347901W,0.014285714285714285,,,,-0.00980392156862745,,,,0.008771929824561403,,,0.0125,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.001177070688767627
186,2026-06-30,300390 CH Equity,CNE100001XM0,31812901W,,,,,,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,0.01,0.0025,0.00010144073778295285
187,2026-06-30,300394 CH Equity,CNE100001XQ1,31925201W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.0009044001034071151
188,2026-06-30,300395 CH Equity,CNE100001XR9,31832001W,-0.007633587786259542,-0.010869565217391304,,,,-0.011627906976744186,,,,,,,,,,,,,,,,,,,,,0.01,0.0025,-0.0008264556779628207
189,2026-06-30,300408 CH Equity,CNE100001Y42,31876201W,,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,,,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.0027991699897195656
190,2026-06-30,300413 CH Equity,CNE100001Y83,32952501W,,-0.010869565217391304,,,-0.00980392156862745,,,,-0.017241379310344827,,0.037037037037037035,,,,,,,0.0625,,,-0.020833333333333332,,,-0.1,,,,0.0025,-0.004801448175270946
191,2026-06-30,300418 CH Equity,CNE100001YF2,31903801W,,0.011111111111111112,,,0.009708737864077669,-0.011627906976744186,,-0.012048192771084338,,,,,,,,,,,,0.010101010101010102,0.005319148936170213,,,,,-0.01282051282051282,-0.005154639175257732,0.0025,-0.00039951129952725854
192,2026-06-30,300433 CH Equity,CNE100001YW7,31937201W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,-0.023255813953488372,0.0064516129032258064,,0.0025,-0.002879069510133879
193,2026-06-30,300442 CH Equity,CNE100001Z58,31960901W,,-0.010869565217391304,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.0004627303775602988
194,2026-06-30,300450 CH Equity,CNE100001ZF9,31970601W,,,,0.010526315789473684,0.009708737864077669,,,-0.012048192771084338,0.008771929824561403,-0.013157894736842105,,,,,0.013888888888888888,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.00012774527397221004
195,2026-06-30,300454 CH Equity,CNE1000033T1,32723301W,,,,,,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0008925886180039779
196,2026-06-30,300456 CH Equity,CNE100001ZL7,31970201W,,,,,,,,,,-0.013157894736842105,,,,,,-0.011627906976744186,,,-0.012658227848101266,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.00313782457778145
197,2026-06-30,300474 CH Equity,CNE100002664,32145701W,,,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,-0.020833333333333332,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.004121473511119738
198,2026-06-30,300475 CH Equity,CNE1000020T8,31982701W,,,,,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0010296501501823065
199,2026-06-30,300476 CH Equity,CNE1000020V4,31985801W,,-0.010869565217391304,,,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,0.001822644882535985
200,2026-06-30,300487 CH Equity,CNE100002136,32002301W,0.014285714285714285,-0.010869565217391304,,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,,,,,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,-0.002540900502352997
201,2026-06-30,300496 CH Equity,CNE1000021D0,32096101W,,,,,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.0012509494958541356
202,2026-06-30,300498 CH Equity,CNE100002508,32066801W,,,,-0.010526315789473684,-0.00980392156862745,0.011494252873563218,0.015873015873015872,-0.012048192771084338,0.008771929824561403,0.006578947368421052,-0.037037037037037035,,0.007575757575757576,,,,,,0.0031847133757961785,,,,0.01282051282051282,,,0.0064516129032258064,,,0.0004408637620301444
203,2026-06-30,300502 CH Equity,CNE100002615,32133601W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.00281116461662397
204,2026-06-30,300548 CH Equity,CNE100002D38,32262901W,,,,,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,0.01,0.0025,0.0024788210643584664
205,2026-06-30,300604 CH Equity,CNE100002Q09,32399601W,,,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.0043846596240100675
206,2026-06-30,300620 CH Equity,CNE100002PK8,32367801W,,,0.010526315789473684,,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.001549540574665912
207,2026-06-30,300628 CH Equity,CNE100002PC5,32373301W,,-0.010869565217391304,,,,,,,,0.006578947368421052,,,,,,,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,0.0005404292151734085
208,2026-06-30,300661 CH Equity,CNE100002NT4,32470501W,,-0.010869565217391304,,,,,,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,,0.0025,0.0011712382608883472
209,2026-06-30,300699 CH Equity,CNE1000034T9,32530101W,0.014285714285714285,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,0.011494252873563218,0.015873015873015872,,,,,,,,,,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,0.00010913474089233006
210,2026-06-30,300724 CH Equity,CNE100003G91,32790101W,,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.001478531439175394
211,2026-06-30,300748 CH Equity,CNE100003G83,32845801W,0.014285714285714285,,,,0.009708737864077669,,,-0.012048192771084338,,,,,,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,,,0.0025,0.0005325487236007574
212,2026-06-30,300750 CH Equity,CNE100003662,32741501W,-0.007633587786259542,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,-0.012048192771084338,0.008771929824561403,,,,,,-0.027777777777777776,,0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,,,,-0.023255813953488372,0.0064516129032258064,,0.0025,-2.807473028171935e-05
213,2026-06-30,300751 CH Equity,CNE100003FS0,32935601W,,,,0.010526315789473684,,-0.011627906976744186,-0.016129032258064516,,,-0.013157894736842105,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,-0.023255813953488372,0.0064516129032258064,,0.0025,-0.001436634214049662
214,2026-06-30,300757 CH Equity,CNE100003JT0,33165201W,,,,,,,,-0.012048192771084338,0.008771929824561403,-0.013157894736842105,,,-0.022222222222222223,,-0.027777777777777776,-0.011627906976744186,,,-0.012658227848101266,0.010101010101010102,,,,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,-0.0018510499931991926
215,2026-06-30,300759 CH Equity,CNE100003JW4,33165401W,0.014285714285714285,,,,,,,,0.008771929824561403,,-0.037037037037037035,,,,,,0.011627906976744186,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0011492743443533
216,2026-06-30,300760 CH Equity,CNE100003G67,32896601W,-0.007633587786259542,,,-0.010526315789473684,,,,,,,,0.0125,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.00023541205779076875
217,2026-06-30,300763 CH Equity,CNE100003JZ7,33131301W,-0.007633587786259542,0.011111111111111112,,,,,,-0.012048192771084338,0.008771929824561403,-0.013157894736842105,,,-0.022222222222222223,,0.013888888888888888,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,,-0.017857142857142856,,,-0.023255813953488372,,0.01,0.0025,-0.002756177470845368
218,2026-06-30,300765 CH Equity,CNE100003K04,33129401W,-0.007633587786259542,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,-0.037037037037037035,,,,,-0.011627906976744186,-0.011627906976744186,,,-0.02,-0.020833333333333332,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0013708591760428648
219,2026-06-30,300782 CH Equity,CNE100003QK4,33263901W,,,-0.010638297872340425,,-0.00980392156862745,,,,,-0.013157894736842105,,,,,,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,-0.009900990099009901,-0.0026389981866079123
220,2026-06-30,300803 CH Equity,CNE000001QQ6,33497501W,,,,,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,-0.02564102564102564,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,,,,,,,0.01,0.0025,0.0006825663173176251
221,2026-06-30,300832 CH Equity,CNE100003T39,33837401W,,,,,,,,,,,,,,,,,0.011627906976744186,,,,0.005319148936170213,,,,0.003355704697986577,,,-0.009900990099009901,0.00018477316062684852
222,2026-06-30,300857 CH Equity,CNE100004173,34525801W,,,,,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,0.01,0.0025,0.002936414663399161
223,2026-06-30,300866 CH Equity,CNE1000047B9,33949401W,,,,,,,,,,0.006578947368421052,,,,,,0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.0009694791794094449
224,2026-06-30,300896 CH Equity,CNE100004868,34019201W,-0.007633587786259542,-0.010869565217391304,,-0.010526315789473684,-0.00980392156862745,,,,,,,-0.02564102564102564,,,,,,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,,,0.0025,-0.0016202441310799094
225,2026-06-30,300919 CH Equity,CNE1000049X9,34607201W,,0.011111111111111112,,,,,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,-0.02,,-0.017857142857142856,,,0.003355704697986577,,,0.0025,-0.0012406260107459656
226,2026-06-30,301236 CH Equity,CNE1000058S0,18604101W,,,,,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,0.0001262695395719479
227,2026-06-30,301269 CH Equity,CNE100005GY1,35399801W,,,,,-0.00980392156862745,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,,,0.0025,-0.0004735739716297708
228,2026-06-30,301308 CH Equity,CNE100005K10,35384701W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,0.003356135046865297
229,2026-06-30,301358 CH Equity,CNE100005YS6,35566601W,0.014285714285714285,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,,-0.012048192771084338,-0.017241379310344827,0.006578947368421052,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,0.001639653710454183
230,2026-06-30,301550 CH Equity,CNE1000068M2,35831301W,,,,,,,,,,-0.013157894736842105,,-0.02564102564102564,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,0.003355704697986577,-0.01282051282051282,0.01,,-0.0015099012139354788
231,2026-06-30,302132 CH Equity,CNE100006T10,29519401W,,-0.010869565217391304,,-0.010526315789473684,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,-0.009900990099009901,0.0005367764685984429
232,2026-06-30,600000 CH Equity,CNE0000011B7,24382901W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,-0.013157894736842105,-0.037037037037037035,-0.02564102564102564,,,,,,,-0.012658227848101266,0.010101010101010102,,,,,,,,0.0025,-0.0033254791692541724
233,2026-06-30,600008 CH Equity,CNE000001295,25982901W,,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,,,,0.0125,,,0.013888888888888888,,,,0.0031847133757961785,-0.02,-0.020833333333333332,,0.01282051282051282,-0.1,,-0.01282051282051282,-0.005154639175257732,,-0.004236883115340161
234,2026-06-30,600009 CH Equity,CNE000000V89,24363201W,,,,,,,,-0.012048192771084338,0.008771929824561403,-0.013157894736842105,,,-0.022222222222222223,,0.013888888888888888,-0.011627906976744186,,,-0.012658227848101266,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.0007446673286591852
235,2026-06-30,600010 CH Equity,CNE0000017H1,25133401W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,0.00036006040646184475
236,2026-06-30,600011 CH Equity,CNE000001998,03074702W,-0.007633587786259542,,-0.010638297872340425,,-0.00980392156862745,,,,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,0.0625,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,0.05,,0.0064516129032258064,,,0.004178773930963763
237,2026-06-30,600015 CH Equity,CNE000001FW7,26001001W,,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,-0.037037037037037035,-0.02564102564102564,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,-0.009900990099009901,0.0003960024975476219
238,2026-06-30,600016 CH Equity,CNE0000015Y0,24948201W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,-0.013157894736842105,-0.037037037037037035,,,,0.013888888888888888,,,,-0.012658227848101266,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,-0.002743562145827467
239,2026-06-30,600019 CH Equity,CNE0000015R4,24947901W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,,,,-0.012048192771084338,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,-0.002064124433539672
240,2026-06-30,600021 CH Equity,CNE000001G53,26016301W,,-0.010869565217391304,,,,,,-0.012048192771084338,0.008771929824561403,,,-0.02564102564102564,0.007575757575757576,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,-0.1,,,0.01,,-0.0045699850081190015
241,2026-06-30,600023 CH Equity,CNE100001SP3,31693701W,-0.007633587786259542,-0.010869565217391304,,,-0.00980392156862745,,,,-0.017241379310344827,,,0.0125,0.007575757575757576,,0.013888888888888888,,,-0.06666666666666667,0.0031847133757961785,0.010101010101010102,0.005319148936170213,,0.01282051282051282,0.05,,,0.01,,0.0015721994922915324
242,2026-06-30,600026 CH Equity,CNE000001BD6,21175902W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,,,,,,,,,,,0.005319148936170213,,-0.02564102564102564,0.05,0.003355704697986577,,0.01,-0.009900990099009901,0.003664682679302742
243,2026-06-30,600027 CH Equity,CNE000001LJ2,23602502W,,,-0.010638297872340425,,,0.011494252873563218,0.015873015873015872,-0.012048192771084338,,,,0.0125,0.007575757575757576,,0.013888888888888888,,,-0.06666666666666667,0.0031847133757961785,-0.02,0.005319148936170213,,,0.05,,0.0064516129032258064,,,0.0020833034327460724
244,2026-06-30,600028 CH Equity,CNE0000018G1,14075602W,0.014285714285714285,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,0.011627906976744186,,,,,0.005319148936170213,,,0.05,-0.023255813953488372,,,0.0025,0.00057088641255646
245,2026-06-30,600029 CH Equity,CNE000001FG0,20580902W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,0.01,0.0025,-0.000993076340134988
246,2026-06-30,600030 CH Equity,CNE000001DB6,25712001W,-0.007633587786259542,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,,,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,0.0025,0.0012191940496243626
247,2026-06-30,600031 CH Equity,CNE000001F70,26012701W,,,,,,,,-0.012048192771084338,0.008771929824561403,,,,,,0.013888888888888888,-0.011627906976744186,,,0.0031847133757961785,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.001114214855608359
248,2026-06-30,600036 CH Equity,CNE000001B33,25402301W,,,,,,,,,,,,-0.02564102564102564,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,0.0025,-0.00043444801946225335
249,2026-06-30,600038 CH Equity,CNE0000015V6,25999401W,,,,,,-0.011627906976744186,,,-0.017241379310344827,,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0011338672327823797
250,2026-06-30,600039 CH Equity,CNE000001DQ4,27075201W,-0.007633587786259542,-0.010869565217391304,,-0.010526315789473684,,,,-0.012048192771084338,,,,,0.007575757575757576,,0.013888888888888888,,-0.011627906976744186,,0.0031847133757961785,-0.02,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.0025726729316347405
251,2026-06-30,600050 CH Equity,CNE000001CS2,25736201W,,,,,,,,,0.008771929824561403,,-0.037037037037037035,,,,,,,0.0625,,-0.02,0.005319148936170213,,,,,0.0064516129032258064,-0.005154639175257732,0.0025,0.0007238786609727455
252,2026-06-30,600060 CH Equity,CNE000000PF3,24379501W,-0.007633587786259542,,,,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,0.0125,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0017214547461169207
253,2026-06-30,600061 CH Equity,CNE000000Q11,27244501W,0.014285714285714285,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,,0.037037037037037035,0.0125,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,,,,,,,,,0.0025,0.0001954242012307305
254,2026-06-30,600066 CH Equity,CNE000000PY4,26027901W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,,,,0.006578947368421052,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,0.0006634492862631051
255,2026-06-30,600085 CH Equity,CNE000000R69,25130201W,-0.007633587786259542,-0.010869565217391304,,,,,,,0.008771929824561403,,0.037037037037037035,0.0125,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.001173676618096684
256,2026-06-30,600089 CH Equity,CNE000000RB8,27104701W,0.014285714285714285,-0.010869565217391304,,,,0.011494252873563218,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,,-0.005154639175257732,0.0025,0.00031363898716174035
257,2026-06-30,600096 CH Equity,CNE000000S01,27087001W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,,,,,,,,,,,,0.0025,-0.0018439728814679478
258,2026-06-30,600104 CH Equity,CNE000000TY6,24380401W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,,,,,0.008771929824561403,,,0.0125,0.007575757575757576,,,,,-0.06666666666666667,0.0031847133757961785,,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.002573234767074535
259,2026-06-30,600105 CH Equity,CNE000000T83,27197501W,,,,,0.009708737864077669,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.0022520390386683935
260,2026-06-30,600109 CH Equity,CNE000000SV4,27202001W,-0.007633587786259542,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,0.0125,,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,0.0018166915720080913
261,2026-06-30,600111 CH Equity,CNE000000T18,27104401W,-0.007633587786259542,,,,,0.011494252873563218,0.015873015873015872,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,0.0003160832542908321
262,2026-06-30,600115 CH Equity,CNE000000TR0,06433602W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,0.02127659574468085,0.008771929824561403,,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,-0.023255813953488372,0.0064516129032258064,0.01,0.0025,-0.0007336400630097008
263,2026-06-30,600118 CH Equity,CNE000000SM3,27193701W,,,,,,0.011494252873563218,,0.02127659574468085,0.008771929824561403,,,,,,,,,,0.0031847133757961785,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,-0.01282051282051282,,0.0025,0.0008321393353882134
264,2026-06-30,600126 CH Equity,CNE000000V97,25132201W,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,-0.00012443617240108414
265,2026-06-30,600141 CH Equity,CNE000000ZC9,27209501W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,-0.012048192771084338,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,,0.0025,-0.002893228319748594
266,2026-06-30,600143 CH Equity,CNE000001JP3,27068101W,0.014285714285714285,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,0.02127659574468085,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,-0.00041861375616311625
267,2026-06-30,600150 CH Equity,CNE000000W05,27122801W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,-0.012048192771084338,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.002254528848231898
